1,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.0946,0.5059
1,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,1.8743,0.5059
1,1.068,0.2152,1.7163,0.0426,0.1626,1.6116,0.0109,0.1322,3.032,0.5059
2,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.1022,0.4685
2,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,2.0239,0.4685
2,1.068,0.2152,1.7163,0.0426,0.1626,1.6116,0.0109,0.1322,3.274,0.4685
3,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.1023,0.468
3,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,2.0262,0.468
3,1.068,0.2152,1.7163,0.0426,0.1626,1.6116,0.0109,0.1322,3.2777,0.468
4,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.089,0.538
4,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,1.7624,0.538
5,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.0856,0.5595
5,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,1.6947,0.5595
5,1.068,0.2152,1.7163,0.0426,0.1626,1.6116,0.0109,0.1322,2.7414,0.5595
6,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.0899,0.5323
6,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,1.7813,0.5323
6,1.068,0.2152,1.7163,0.0426,0.1626,1.6116,0.0109,0.1322,2.8815,0.5323
7,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.0903,0.5302
7,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,1.7885,0.5302
7,1.068,0.2152,1.7163,0.0426,0.1626,1.6116,0.0109,0.1322,2.8933,0.5302
8,0.1289,0.1175,0.0447,0.4071,0.0334,0.0099,0.3477,3.1043,0.0932,0.5136
8,0.1311,0.1177,0.8457,0.0522,0.0701,0.0223,0.3351,1.3035,1.8461,0.5136
