1,1.0449,0.2134,1.7011,0.0427,0.1607,1.5552,0.0145,0.1397,3.0603,0.0272,3
3,1.0774,0.2159,1.7224,0.0426,0.1633,1.6345,0.0091,0.1293,3.0707,0.0413,3
5,1.0805,0.2161,1.7244,0.0426,0.1635,1.6422,0.0085,0.1284,3.0716,0.0443,3
6,1.0774,0.2159,1.7224,0.0426,0.1633,1.6346,0.0091,0.1293,3.0707,0.0413,3
7,1.08,0.2161,1.7241,0.0426,0.1635,1.641,0.0086,0.1285,3.0715,0.0438,3
8,1.0414,0.2132,1.6988,0.0427,0.1604,1.5467,0.015,0.1409,3.0591,0.0265,3
9,1.0746,0.2157,1.7206,0.0426,0.1631,1.6278,0.0097,0.1301,3.0699,0.0391,3
10,1.0801,0.2161,1.7241,0.0426,0.1635,1.6412,0.0086,0.1285,3.0715,0.0439,3
11,1.0722,0.2155,1.719,0.0426,0.1629,1.6219,0.0101,0.1309,3.0691,0.0374,3
12,1.0739,0.2156,1.7201,0.0426,0.163,1.6261,0.0098,0.1303,3.0697,0.0386,3
13,1.0168,0.2112,1.6823,0.0428,0.1584,1.4877,0.0181,0.1497,3.0503,0.0228,3
14,1.0808,0.2161,1.7246,0.0426,0.1636,1.6429,0.0084,0.1283,3.0717,0.0446,3
15,1.0252,0.2119,1.6879,0.0428,0.1591,1.5078,0.0171,0.1466,3.0534,0.0239,3
16,1.0749,0.2157,1.7208,0.0426,0.1631,1.6285,0.0096,0.13,3.07,0.0393,3
17,1.0615,0.2147,1.7121,0.0427,0.1621,1.5957,0.012,0.1342,3.0658,0.0321,3
18,1.0021,0.2101,1.6723,0.0428,0.1572,1.4527,0.0198,0.1553,3.0447,0.0214,3
19,1.0726,0.2155,1.7192,0.0426,0.1629,1.6227,0.0101,0.1308,3.0692,0.0376,3
20,1.0793,0.216,1.7236,0.0426,0.1635,1.6394,0.0087,0.1287,3.0713,0.0431,3
21,1.0567,0.2143,1.7089,0.0427,0.1617,1.584,0.0128,0.1358,3.0642,0.0304,3
22,1.049,0.2137,1.7038,0.0427,0.1611,1.5653,0.0139,0.1383,3.0617,0.0282,3
23,1.0547,0.2142,1.7076,0.0427,0.1615,1.5791,0.0131,0.1364,3.0636,0.0298,3
24,1.0363,0.2128,1.6954,0.0427,0.16,1.5345,0.0156,0.1426,3.0574,0.0256,3
25,1.0627,0.2148,1.7128,0.0426,0.1621,1.5985,0.0118,0.1338,3.0662,0.0326,3
26,1.0422,0.2132,1.6993,0.0427,0.1605,1.5487,0.0149,0.1406,3.0594,0.0267,3
27,0.9904,0.2092,1.6642,0.0429,0.1563,1.425,0.021,0.16,3.04,0.0205,3
28,1.065,0.215,1.7143,0.0426,0.1623,1.6043,0.0114,0.1331,3.0669,0.0336,3
30,1.0774,0.2159,1.7224,0.0426,0.1633,1.6346,0.0091,0.1293,3.0707,0.0413,3
31,1.0839,0.2164,1.7266,0.0426,0.1638,1.6507,0.0077,0.1273,3.0727,0.0487,3
32,1.0743,0.2157,1.7204,0.0426,0.1631,1.6271,0.0097,0.1302,3.0698,0.0388,3
33,1.0673,0.2151,1.7158,0.0426,0.1625,1.6099,0.011,0.1324,3.0676,0.0346,3
34,0.9829,0.2086,1.659,0.0429,0.1556,1.4073,0.0219,0.1632,3.0368,0.02,3
35,1.0857,0.2165,1.7277,0.0426,0.164,1.6551,0.0072,0.1268,3.0732,0.0516,3
36,1.059,0.2145,1.7104,0.0427,0.1619,1.5896,0.0124,0.135,3.065,0.0312,3
37,1.047,0.2136,1.7024,0.0427,0.1609,1.5602,0.0142,0.139,3.061,0.0277,3
38,1.0534,0.2141,1.7067,0.0427,0.1614,1.5758,0.0133,0.1369,3.0631,0.0294,3
39,1.0616,0.2147,1.7121,0.0427,0.1621,1.5958,0.012,0.1342,3.0658,0.0321,3
41,1.0652,0.215,1.7144,0.0426,0.1623,1.6046,0.0114,0.1331,3.0669,0.0336,3
42,1.0059,0.2104,1.6748,0.0428,0.1575,1.4616,0.0193,0.1538,3.0462,0.0217,3
43,1.0822,0.2163,1.7255,0.0426,0.1637,1.6465,0.0081,0.1278,3.0722,0.0464,3
44,1.0419,0.2132,1.6991,0.0427,0.1605,1.5481,0.0149,0.1407,3.0593,0.0266,3
45,1.0738,0.2156,1.72,0.0426,0.163,1.6257,0.0098,0.1304,3.0696,0.0384,3
46,1.0764,0.2158,1.7217,0.0426,0.1632,1.632,0.0093,0.1296,3.0704,0.0404,3
47,1.0809,0.2162,1.7246,0.0426,0.1636,1.6432,0.0084,0.1282,3.0718,0.0448,3
48,1.0836,0.2163,1.7263,0.0426,0.1638,1.6498,0.0078,0.1274,3.0726,0.0481,3
49,1.078,0.2159,1.7228,0.0426,0.1634,1.6361,0.009,0.1291,3.0709,0.0418,3
50,0.9277,0.204,1.62,0.0431,0.151,1.2796,0.0274,0.189,3.011,0.0177,3
51,1.0512,0.2139,1.7053,0.0427,0.1612,1.5706,0.0136,0.1376,3.0624,0.0288,3
52,1.0742,0.2157,1.7203,0.0426,0.1631,1.6268,0.0098,0.1302,3.0698,0.0388,3
53,0.9932,0.2094,1.6661,0.0429,0.1565,1.4315,0.0207,0.1589,3.0411,0.0207,3
54,1.0851,0.2165,1.7274,0.0426,0.1639,1.6537,0.0074,0.127,3.073,0.0506,3
55,1.0806,0.2161,1.7245,0.0426,0.1636,1.6425,0.0084,0.1283,3.0717,0.0445,3
