1,0.1374,0.1186,0.0453,0.4063,0.0334,0.0099,0.3477,3.1019,0.0981,0.5629
1,0.1398,0.1189,0.8569,0.0519,0.071,0.0227,0.3347,1.3009,1.8991,0.5629
1,1.1405,0.2205,1.7613,0.0425,0.1681,1.6693,0.0106,0.1243,3.0757,0.5629
2,0.1085,0.1148,0.0433,0.409,0.0334,0.0099,0.3477,3.1099,0.0901,0.7127
2,0.1102,0.115,0.8185,0.053,0.0679,0.0215,0.3359,1.3105,1.8895,0.7127
2,0.8936,0.2012,1.5973,0.0431,0.1482,1.4596,0.012,0.1569,3.0431,0.7127
3,0.1498,0.1202,0.0462,0.4051,0.0334,0.0099,0.3477,3.0982,0.1018,0.5163
3,0.1525,0.1205,0.8731,0.0515,0.0724,0.0232,0.3342,1.2972,1.9028,0.5163
3,1.2462,0.2278,1.8227,0.0423,0.1756,1.7481,0.0101,0.1145,3.0855,0.5163
4,0.1101,0.115,0.0434,0.4088,0.0334,0.0099,0.3477,3.1095,0.0905,0.7025
4,0.1118,0.1152,0.8206,0.0529,0.0681,0.0216,0.3358,1.3099,1.8901,0.7025
4,0.9071,0.2023,1.6071,0.043,0.1494,1.4721,0.0119,0.1546,3.0454,0.7025
5,0.1056,0.1144,0.0431,0.4092,0.0334,0.0099,0.3477,3.1107,0.0893,0.7324
5,0.1072,0.1146,0.8146,0.0531,0.0676,0.0214,0.336,1.3115,1.8885,0.7324
6,0.1268,0.1172,0.0446,0.4073,0.0334,0.0099,0.3477,3.1049,0.0951,0.61
6,0.1289,0.1175,0.8429,0.0523,0.0699,0.0222,0.3351,1.3042,1.8958,0.61
6,1.0499,0.2138,1.7047,0.0427,0.1612,1.5967,0.011,0.1343,3.0657,0.61
7,0.1908,0.1255,0.0492,0.4009,0.0335,0.0099,0.3477,3.0853,0.1147,0.4054
7,0.1947,0.126,0.9253,0.0502,0.0769,0.0249,0.3323,1.2863,1.9137,0.4054
7,1.5938,0.2481,1.9935,0.0419,0.1966,1.9672,0.0092,0.0927,3.1073,0.4054
8,0.2036,0.1271,0.0502,0.3995,0.0335,0.0099,0.3477,3.081,0.119,0.38
8,0.2079,0.1277,0.9413,0.0499,0.0783,0.0254,0.3318,1.2833,1.9167,0.38
8,1.7021,0.2535,2.0382,0.0418,0.2022,2.0245,0.009,0.0881,3.1119,0.38
9,0.1183,0.1161,0.044,0.4081,0.0334,0.0099,0.3477,3.1072,0.0928,0.6537
9,0.1202,0.1163,0.8317,0.0526,0.069,0.0219,0.3355,1.307,1.893,0.6537
9,0.9775,0.2081,1.6565,0.0428,0.1553,1.5351,0.0114,0.1438,3.0562,0.6537
10,0.1425,0.1192,0.0457,0.4058,0.0334,0.0099,0.3477,3.1004,0.0996,0.5427
10,0.145,0.1196,0.8636,0.0517,0.0716,0.0229,0.3345,1.2993,1.9007,0.5427
10,1.184,0.2236,1.7872,0.0424,0.1712,1.7025,0.0104,0.12,3.08,0.5427
11,0.1255,0.117,0.0445,0.4074,0.0334,0.0099,0.3477,3.1052,0.0948,0.6163
11,0.1276,0.1173,0.8412,0.0523,0.0697,0.0222,0.3352,1.3046,1.8954,0.6163
11,1.039,0.213,1.6975,0.0427,0.1603,1.5876,0.0111,0.1357,3.0643,0.6163
12,0.148,0.1199,0.0461,0.4053,0.0334,0.0099,0.3477,3.0988,0.1012,0.5227
12,0.1506,0.1203,0.8707,0.0515,0.0722,0.0231,0.3342,1.2977,1.9023,0.5227
12,1.2305,0.2268,1.8139,0.0423,0.1745,1.7368,0.0102,0.1159,3.0841,0.5227
13,0.1315,0.1178,0.0449,0.4069,0.0334,0.0099,0.3477,3.1036,0.0964,0.5882
13,0.1337,0.1181,0.8491,0.0521,0.0704,0.0224,0.3349,1.3027,1.8973,0.5882
13,1.09,0.2168,1.7302,0.0426,0.1643,1.6294,0.0108,0.1296,3.0704,0.5882
14,0.1752,0.1235,0.0481,0.4025,0.0335,0.0099,0.3477,3.0904,0.1096,0.4415
14,0.1786,0.1239,0.9057,0.0507,0.0752,0.0242,0.333,1.2902,1.9098,0.4415
14,1.4618,0.241,1.9338,0.0421,0.1893,1.8907,0.0095,0.0996,3.1004,0.4415
15,0.1323,0.1179,0.045,0.4068,0.0334,0.0099,0.3477,3.1033,0.0967,0.5849
15,0.1345,0.1182,0.8501,0.0521,0.0705,0.0224,0.3349,1.3025,1.8975,0.5849
15,1.0965,0.2173,1.7343,0.0426,0.1648,1.6346,0.0108,0.1289,3.0711,0.5849
16,0.1427,0.1193,0.0457,0.4058,0.0334,0.0099,0.3477,3.1003,0.0997,0.5421
16,0.1452,0.1196,0.8638,0.0517,0.0716,0.0229,0.3345,1.2993,1.9007,0.5421
16,1.1854,0.2237,1.788,0.0424,0.1713,1.7035,0.0104,0.1199,3.0801,0.5421
17,0.1089,0.1148,0.0434,0.4089,0.0334,0.0099,0.3477,3.1098,0.0902,0.7102
17,0.1106,0.1151,0.819,0.053,0.0679,0.0215,0.3359,1.3103,1.8897,0.7102
17,0.8968,0.2014,1.5996,0.043,0.1485,1.4626,0.012,0.1564,3.0436,0.7102
18,0.1394,0.1188,0.0455,0.4061,0.0334,0.0099,0.3477,3.1013,0.0987,0.5547
18,0.1419,0.1191,0.8596,0.0518,0.0713,0.0227,0.3346,1.3002,1.8998,0.5547
18,1.1578,0.2217,1.7717,0.0425,0.1693,1.6826,0.0105,0.1225,3.0775,0.5547
19,0.1041,0.1142,0.043,0.4094,0.0334,0.0099,0.3477,3.1111,0.0889,0.7431
19,0.1057,0.1144,0.8125,0.0532,0.0674,0.0213,0.3361,1.3121,1.8879,0.7431
19,0.8554,0.1978,1.5691,0.0432,0.1449,1.4237,0.0123,0.1637,3.0363,0.7431
20,0.103,0.1141,0.043,0.4094,0.0334,0.0099,0.3477,3.1114,0.0886,0.7508
20,0.1046,0.1143,0.8111,0.0532,0.0673,0.0213,0.3361,1.3125,1.8875,0.7508
20,0.8463,0.197,1.5622,0.0432,0.1441,1.415,0.0124,0.1655,3.0345,0.7508
21,0.1001,0.1137,0.0428,0.4097,0.0334,0.0099,0.3477,3.1121,0.0879,0.7727
21,0.1016,0.1139,0.8071,0.0534,0.067,0.0212,0.3363,1.3136,1.8864,0.7727
21,0.8211,0.1948,1.5431,0.0433,0.1418,1.3906,0.0126,0.1704,3.0296,0.7727
22,0.2042,0.1272,0.0503,0.3994,0.0335,0.0099,0.3477,3.0808,0.1192,0.3788
22,0.2086,0.1278,0.942,0.0499,0.0784,0.0254,0.3317,1.2832,1.9168,0.3788
22,1.7073,0.2537,2.0403,0.0418,0.2024,2.0272,0.009,0.0879,3.1121,0.3788
23,0.2117,0.1282,0.0508,0.3986,0.0335,0.0099,0.3477,3.0782,0.1218,0.3654
23,0.2163,0.1287,0.9513,0.0497,0.0792,0.0257,0.3314,1.2815,1.9185,0.3654
23,1.7708,0.2566,2.0648,0.0418,0.2055,2.0586,0.0089,0.0854,3.1146,0.3654
24,0.1238,0.1168,0.0444,0.4076,0.0334,0.0099,0.3477,3.1057,0.0943,0.6248
24,0.1258,0.1171,0.839,0.0524,0.0696,0.0221,0.3353,1.3052,1.8948,0.6248
24,1.0243,0.2118,1.6879,0.0427,0.1591,1.5753,0.0111,0.1375,3.0625,0.6248
25,0.1185,0.1161,0.044,0.4081,0.0334,0.0099,0.3477,3.1072,0.0928,0.6525
25,0.1205,0.1163,0.8319,0.0526,0.069,0.0219,0.3355,1.307,1.893,0.6525
