1,0.1289,0.1096,0.0407,0.4123,0.0334,0.0099,0.3477,3.12,0.08,0.0965
1,0.1306,0.1098,0.7651,0.0548,0.0637,0.02,0.3375,1.326,1.874,0.0965
1,1.0609,0.2002,1.5893,0.0431,0.1473,1.4495,0.0121,0.1588,3.0412,0.0965
2,0.1289,0.0985,0.0356,0.4185,0.0334,0.0099,0.3477,3.1383,0.0617,0.1074
2,0.1301,0.0986,0.6395,0.0609,0.0549,0.0169,0.3407,1.3768,1.8232,0.1074
2,1.0433,0.1788,1.4059,0.044,0.126,1.2167,0.0147,0.213,2.987,0.1074
3,0.1289,0.1255,0.0492,0.4009,0.0335,0.0099,0.3477,3.0852,0.1148,0.0842
3,0.1316,0.1259,0.9244,0.0503,0.0768,0.0248,0.3324,1.2865,1.9135,0.0842
3,1.073,0.2304,1.8444,0.0423,0.1782,1.7758,0.01,0.1114,3.0886,0.0842
4,0.1289,0.1283,0.0509,0.3984,0.0335,0.0099,0.3477,3.0778,0.1222,0.0824
4,0.1317,0.1287,0.951,0.0497,0.0792,0.0257,0.3314,1.2815,1.9185,0.0824
4,1.0743,0.2356,1.8882,0.0422,0.1836,1.8322,0.0097,0.1054,3.0946,0.0824
5,0.1385,0.1919,1.5105,0.0439,0.138,0.0544,0.3,1.2204,1.9796,0.0557
5,1.0857,0.3501,2.8412,0.0409,0.2981,3.0097,0.0072,0.0421,3.1579,0.0557
6,0.1289,0.1508,0.069,0.3699,0.0336,0.01,0.3477,2.9868,0.2132,0.0701
6,0.1335,0.1516,1.1592,0.0466,0.0992,0.034,0.3224,1.2523,1.9477,0.0701
6,1.0811,0.2775,2.2393,0.0415,0.227,2.2805,0.0083,0.0709,3.1291,0.0701
7,0.1289,0.1101,0.041,0.412,0.0334,0.0099,0.3477,3.119,0.081,0.096
7,0.1307,0.1103,0.7709,0.0546,0.0642,0.0202,0.3373,1.3242,1.8758,0.096
8,0.1289,0.107,0.0395,0.4138,0.0334,0.0099,0.3477,3.1245,0.0755,0.0988
8,0.1305,0.1072,0.7382,0.0559,0.0617,0.0193,0.3382,1.335,1.865,0.0988
8,1.0579,0.1954,1.5482,0.0433,0.1424,1.3971,0.0126,0.1691,3.0309,0.0988
9,0.1289,0.1133,0.0426,0.41,0.0334,0.0099,0.3477,3.1129,0.0871,0.0933
9,0.1308,0.1135,0.8036,0.0535,0.0667,0.0211,0.3364,1.3145,1.8855,0.0933
9,1.0646,0.2073,1.6493,0.0429,0.1545,1.5259,0.0115,0.1453,3.0547,0.0933
10,0.1289,0.1029,0.0376,0.4161,0.0334,0.0099,0.3477,3.1314,0.0686,0.1027
10,0.1303,0.1031,0.6927,0.0579,0.0585,0.0181,0.3394,1.3523,1.8477,0.1027
10,1.0519,0.1875,1.4808,0.0436,0.1345,1.3116,0.0135,0.1881,3.0119,0.1027
11,0.1289,0.136,0.056,0.3908,0.0335,0.0099,0.3477,3.0539,0.1461,0.0777
11,0.1323,0.1365,1.0236,0.0484,0.0859,0.0284,0.3285,1.2697,1.9303,0.0777
11,1.0773,0.25,2.0095,0.0419,0.1986,1.9877,0.0091,0.091,3.109,0.0777
12,0.1289,0.0909,0.0323,0.422,0.0334,0.0099,0.3477,3.1487,0.0513,0.1163
12,0.1297,0.091,0.5303,0.0696,0.0483,0.0147,0.343,1.448,1.752,0.1163
12,1.0201,0.1637,1.2752,0.0449,0.1115,1.0502,0.0177,0.2698,2.9302,0.1163
13,0.1289,0.1154,0.0436,0.4086,0.0334,0.0099,0.3477,3.1087,0.0913,0.0916
13,0.131,0.1156,0.8248,0.0528,0.0684,0.0217,0.3357,1.3088,1.8912,0.0916
13,1.0664,0.2112,1.6829,0.0427,0.1585,1.5688,0.0112,0.1385,3.0615,0.0916
14,0.1289,0.1576,0.0785,0.3539,0.0337,0.01,0.3476,2.9328,0.2672,0.0671
