1,0.1257,0.117,0.0445,0.4075,0.0334,0.0088,0.3691,3.1053,0.0947,0.033
1,0.1275,0.1173,0.8412,0.0523,0.0697,0.0197,0.3565,1.3052,1.8948,0.033
1,1.0637,0.2149,1.7135,0.0426,0.1622,1.6011,0.0116,0.1335,3.0665,0.033
2,0.1381,0.1187,0.0454,0.406,0.0334,0.013,0.3015,3.1011,0.0989,0.0403
2,0.1416,0.1191,0.8593,0.0518,0.0712,0.0304,0.2879,1.2984,1.9016,0.0403
2,1.0762,0.2158,1.7216,0.0426,0.1632,1.6317,0.0094,0.1296,3.0704,0.0403
3,0.1263,0.1171,0.0445,0.4074,0.0334,0.009,0.3648,3.1051,0.0949,0.0334
3,0.1282,0.1174,0.842,0.0523,0.0698,0.0202,0.3523,1.3049,1.8951,0.0334
3,1.0646,0.2149,1.7141,0.0426,0.1623,1.6032,0.0115,0.1332,3.0668,0.0334
4,0.1314,0.1178,0.0449,0.4068,0.0334,0.0108,0.333,3.1034,0.0966,0.0365
4,0.1339,0.1181,0.8494,0.0521,0.0704,0.0245,0.3202,1.3022,1.8978,0.0365
5,0.1298,0.1176,0.0448,0.407,0.0334,0.0102,0.3422,3.104,0.096,0.0356
5,0.1321,0.1179,0.8471,0.0522,0.0702,0.0231,0.3295,1.3031,1.8969,0.0356
5,1.0691,0.2153,1.717,0.0426,0.1626,1.6142,0.0107,0.1318,3.0682,0.0356
6,0.1165,0.1158,0.0438,0.4085,0.0334,0.0057,0.4631,3.1083,0.0917,0.0263
6,0.1175,0.116,0.8281,0.0527,0.0687,0.0123,0.4497,1.3095,1.8905,0.0263
7,0.1438,0.1194,0.0459,0.4052,0.0334,0.015,0.2802,3.099,0.101,0.0433
7,0.1486,0.12,0.8681,0.0516,0.072,0.0358,0.2656,1.2947,1.9053,0.0433
7,1.0795,0.216,1.7238,0.0426,0.1635,1.6398,0.0087,0.1286,3.0714,0.0433
8,0.1383,0.1187,0.0454,0.4059,0.0334,0.0131,0.3006,3.101,0.099,0.0404
8,0.1419,0.1192,0.8596,0.0518,0.0713,0.0306,0.287,1.2982,1.9018,0.0404
8,1.0764,0.2158,1.7217,0.0426,0.1632,1.6321,0.0093,0.1296,3.0704,0.0404
9,0.1372,0.1185,0.0454,0.4061,0.0334,0.0127,0.3052,3.1014,0.0986,0.0398
9,0.1406,0.119,0.858,0.0519,0.0711,0.0296,0.2917,1.2989,1.9011,0.0398
9,1.0756,0.2158,1.7212,0.0426,0.1632,1.6302,0.0095,0.1298,3.0702,0.0398
10,0.127,0.1172,0.0446,0.4073,0.0334,0.0092,0.3602,3.1049,0.0951,0.0338
10,0.1289,0.1175,0.843,0.0523,0.0699,0.0207,0.3476,1.3045,1.8955,0.0338
10,1.0656,0.215,1.7147,0.0426,0.1624,1.6055,0.0113,0.1329,3.0671,0.0338
11,0.1337,0.1181,0.0451,0.4065,0.0334,0.0115,0.3214,3.1027,0.0973,0.0378
11,0.1365,0.1184,0.8527,0.052,0.0707,0.0264,0.3084,1.301,1.899,0.0378
11,1.0729,0.2155,1.7194,0.0426,0.1629,1.6235,0.01,0.1307,3.0693,0.0378
12,0.1294,0.1175,0.0448,0.407,0.0334,0.0101,0.3444,3.1041,0.0959,0.0353
12,0.1317,0.1178,0.8465,0.0522,0.0702,0.0228,0.3318,1.3033,1.8967,0.0353
12,1.0686,0.2152,1.7167,0.0426,0.1626,1.6131,0.0108,0.132,3.068,0.0353
13,0.1248,0.1169,0.0444,0.4076,0.0334,0.0085,0.3761,3.1056,0.0944,0.0324
13,0.1265,0.1171,0.8398,0.0524,0.0696,0.0189,0.3635,1.3056,1.8944,0.0324
13,1.0622,0.2147,1.7125,0.0426,0.1621,1.5974,0.0119,0.134,3.066,0.0324
14,0.1353,0.1183,0.0452,0.4063,0.0334,0.0121,0.3134,3.1021,0.0979,0.0388
14,0.1384,0.1187,0.8552,0.0519,0.0709,0.0279,0.3002,1.3,1.9,0.0388
14,1.0742,0.2157,1.7203,0.0426,0.1631,1.6268,0.0098,0.1302,3.0698,0.0388
15,0.1231,0.1167,0.0443,0.4078,0.0334,0.0079,0.3899,3.1062,0.0938,0.0312
15,0.1247,0.1169,0.8374,0.0524,0.0694,0.0175,0.3773,1.3065,1.8935,0.0312
15,1.0592,0.2145,1.7105,0.0427,0.1619,1.59,0.0124,0.135,3.065,0.0312
16,0.1239,0.1168,0.0444,0.4077,0.0334,0.0082,0.3831,3.1059,0.0941,0.0318
16,0.1256,0.117,0.8386,0.0524,0.0695,0.0182,0.3705,1.3061,1.8939,0.0318
16,1.0607,0.2146,1.7115,0.0427,0.162,1.5937,0.0121,0.1345,3.0655,0.0318
17,0.1412,0.1191,0.0457,0.4056,0.0334,0.0141,0.2895,3.1,0.1,0.0419
17,0.1453,0.1196,0.864,0.0517,0.0716,0.0332,0.2754,1.2964,1.9036,0.0419
17,1.0781,0.2159,1.7228,0.0426,0.1634,1.6364,0.009,0.1291,3.0709,0.0419
18,0.1187,0.1161,0.044,0.4083,0.0334,0.0064,0.4345,3.1076,0.0924,0.0281
18,0.1199,0.1163,0.8312,0.0526,0.0689,0.014,0.4214,1.3085,1.8915,0.0281
18,1.0483,0.2137,1.7034,0.0427,0.161,1.5636,0.014,0.1385,3.0615,0.0281
19,0.1343,0.1182,0.0451,0.4065,0.0334,0.0117,0.3183,3.1024,0.0976,0.0382
19,0.1372,0.1185,0.8536,0.052,0.0708,0.027,0.3053,1.3006,1.8994,0.0382
19,1.0734,0.2156,1.7198,0.0426,0.163,1.6248,0.0099,0.1305,3.0695,0.0382
20,0.1252,0.117,0.0445,0.4075,0.0334,0.0086,0.3734,3.1055,0.0945,0.0326
20,0.1269,0.1172,0.8403,0.0524,0.0697,0.0192,0.3608,1.3055,1.8945,0.0326
20,1.0628,0.2148,1.7129,0.0426,0.1622,1.5988,0.0118,0.1338,3.0662,0.0326
21,0.122,0.1166,0.0442,0.4079,0.0334,0.0075,0.3998,3.1065,0.0935,0.0305
21,0.1235,0.1167,0.8359,0.0525,0.0693,0.0167,0.3871,1.307,1.893,0.0305
21,1.0569,0.2143,1.709,0.0427,0.1617,1.5845,0.0127,0.1357,3.0643,0.0305
22,0.1342,0.1181,0.0451,0.4065,0.0334,0.0117,0.319,3.1025,0.0975,0.0381
22,0.1371,0.1185,0.8534,0.052,0.0707,0.0268,0.3059,1.3007,1.8993,0.0381
22,1.0733,0.2156,1.7197,0.0426,0.163,1.6245,0.0099,0.1305,3.0695,0.0381
23,0.1399,0.1189,0.0456,0.4057,0.0334,0.0137,0.2942,3.1004,0.0996,0.0413
23,0.1438,0.1194,0.8621,0.0518,0.0715,0.0321,0.2803,1.2972,1.9028,0.0413
23,1.0774,0.2159,1.7224,0.0426,0.1633,1.6346,0.0091,0.1293,3.0707,0.0413
24,0.138,0.1186,0.0454,0.406,0.0334,0.013,0.302,3.1011,0.0989,0.0402
24,0.1415,0.1191,0.8591,0.0518,0.0712,0.0302,0.2884,1.2985,1.9015,0.0402
24,1.0761,0.2158,1.7216,0.0426,0.1632,1.6315,0.0094,0.1297,3.0703,0.0402
25,0.1437,0.1194,0.0459,0.4052,0.0334,0.015,0.2808,3.099,0.101,0.0432
